Customer ID,Gender,Age,Under 30,Senior Citizen,Married,Dependents,Number of Dependents,Satisfaction Score,City,Zip Code,Latitude,Longitude,Quarter,Referred a Friend,Number of Referrals,Tenure in Months,Offer,Phone Service,Avg Monthly Long Distance Charges,Multiple Lines,Internet Service,Internet Type,Avg Monthly GB Download,Online Security,Online Backup,Device Protection Plan,Premium Tech Support,Streaming TV,Streaming Movies,Streaming Music,Unlimited Data,Contract,Paperless Billing,Payment Method,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,Population,Monthly Refunds,Monthly Extra Data Charges,Monthly Long Distance Charges
4525-VZCZG,,,,,,,,5.0,792,95742.0,38.591134,-121.161585,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,299.0,,,
5244-IRFIH,,65.0,1.0,0.0,1.0,1.0,0.0,,151,95923.0,40.171312,-121.120605,0,1.0,,22.0,4,0.0,40.18,0.0,0.0,2,8.0,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0,0.0,0,,2082.95,0.0,100.0,883.96,3066.91,86.0,0.0,4.545454545454546,40.18
6633-SYEUS,1.0,25.0,0.0,1.0,0.0,0.0,3.0,,151,95923.0,40.171312,-121.120605,0,0.0,1.0,17.0,6,,20.23,1.0,0.0,1,69.0,0.0,,,0.0,1.0,1.0,1.0,0.0,0,0.0,1,,920.5,0.0,0.0,343.91,,86.0,0.0,0.0,20.23
4847-QNOKA,,,,,,,,5.0,151,95923.0,40.171312,-121.120605,0,,3.0,41.0,0,0.0,20.41,0.0,0.0,4,,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0,109.1,4454.25,0.0,0.0,836.8100000000001,5291.06,86.0,0.0,0.0,20.41
2868-SNELZ,0.0,70.0,1.0,0.0,1.0,1.0,0.0,3.0,334,95942.0,40.077028,,0,,0.0,15.0,4,0.0,,0.0,0.0,4,19.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,0,75.65,1146.65,,0.0,695.7,1842.35,1351.0,,0.0,46.38
7568-PODML,,,,,,,,,334,95942.0,40.077028,-121.494168,0,1.0,0.0,41.0,0,0.0,7.83,0.0,0.0,2,19.0,0.0,1.0,1.0,1.0,1.0,1.0,,,0,0.0,1,81.3,3190.65,0.0,0.0,321.03000000000003,3511.6800000000003,1351.0,0.0,0.0,7.830000000000001
7801-KICAO,1.0,76.0,1.0,0.0,1.0,1.0,0.0,3.0,314,92028.0,33.362575,-117.299644,0,1.0,0.0,3.0,0,0.0,30.14,,0.0,1,6.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,0,1.0,3,45.0,127.1,,,90.42,227.52,42239.0,,,30.14
9693-XMUOB,1.0,69.0,1.0,0.0,0.0,1.0,0.0,3.0,314,92028.0,,,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,42239.0,,,
2027-DNKIV,1.0,73.0,1.0,0.0,0.0,1.0,0.0,1.0,1101,92028.0,33.362575,-117.299644,0,,5.0,27.0,6,0.0,10.19,,0.0,2,27.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0.0,0,,2867.75,0.0,0.0,275.13,3142.88,42239.0,0.0,0.0,10.19
0584-BJQGZ,0.0,75.0,1.0,0.0,0.0,1.0,0.0,2.0,314,92028.0,33.362575,-117.299644,0,1.0,0.0,4.0,0,0.0,10.61,0.0,0.0,2,8.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,0.0,2,74.4,306.6,0.0,20.0,42.44,369.04,42239.0,0.0,5.0,10.61
6656-JWRQX,,,1.0,0.0,,1.0,0.0,,314,92028.0,33.362575,-117.299644,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,42239.0,,,
9513-DXHDA,1.0,67.0,1.0,0.0,,1.0,0.0,,314,92028.0,33.362575,-117.299644,0,,0.0,,6,0.0,,1.0,0.0,0,7.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,2,0.0,0,64.95,,0.0,0.0,54.74,548.39,42239.0,,,
3178-CIFOT,,,1.0,,0.0,1.0,0.0,2.0,314,92028.0,33.362575,-117.299644,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,42239.0,,,
5849-ASHZJ,1.0,49.0,1.0,1.0,0.0,1.0,0.0,,314,92028.0,33.362575,-117.299644,0,0.0,1.0,14.0,0,0.0,29.18,0.0,0.0,2,19.0,1.0,1.0,0.0,1.0,1.0,,,0.0,0,0.0,0,87.25,,0.0,0.0,408.52,1667.12,42239.0,0.0,0.0,29.18
7608-RGIRO,,33.0,1.0,1.0,1.0,1.0,0.0,1.0,314,92028.0,33.362575,-117.299644,1,1.0,0.0,1.0,5,0.0,16.81,1.0,,3,0.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,3,20.1,20.1,0.0,0.0,16.81,36.91,42239.0,0.0,0.0,16.81
5186-PEIZU,0.0,,1.0,,0.0,1.0,0.0,1.0,314,92028.0,33.362575,-117.299644,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,42239.0,,,
1561-BWHIN,1.0,54.0,1.0,1.0,1.0,1.0,0.0,2.0,314,92028.0,33.362575,,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,42239.0,,,
7279-BUYWN,0.0,48.0,1.0,1.0,1.0,1.0,0.0,2.0,314,92028.0,,,0,1.0,0.0,3.0,0,0.0,,,0.0,0,6.0,1.0,1.0,,,0.0,0.0,0.0,,0,0.0,0,69.35,191.35,0.0,0.0,106.92,298.27,42239.0,0.0,0.0,35.64
5084-OOVCJ,1.0,31.0,1.0,1.0,1.0,1.0,0.0,1.0,314,92028.0,33.362575,-117.299644,0,1.0,0.0,9.0,6,0.0,36.43,1.0,0.0,1,16.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0.0,3,74.65,,0.0,,327.87,1031.42,42239.0,0.0,,36.43
4304-XUMGI,0.0,22.0,0.0,1.0,1.0,1.0,0.0,,314,92028.0,,,0,1.0,0.0,,5,0.0,,,0.0,2,59.0,1.0,,1.0,1.0,,0.0,0.0,0.0,0,0.0,3,86.8,620.35,0.0,0.0,214.27,834.62,42239.0,,,
1853-ARAAQ,0.0,19.0,0.0,1.0,1.0,1.0,0.0,3.0,314,92028.0,33.362575,-117.299644,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,42239.0,,,
6543-JXSOO,1.0,,1.0,1.0,1.0,0.0,,4.0,314,92028.0,33.362575,-117.299644,0,1.0,0.0,12.0,0,0.0,17.85,0.0,0.0,2,,,1.0,1.0,1.0,0.0,1.0,,0.0,0,0.0,0,,,0.0,0.0,,1180.75,42239.0,0.0,0.0,
5014-GSOUQ,1.0,42.0,1.0,1.0,,0.0,2.0,4.0,1101,92028.0,33.362575,-117.299644,0,0.0,1.0,37.0,0,,31.83,0.0,1.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,26.45,911.6,0.0,0.0,1177.71,2089.31,42239.0,0.0,0.0,31.830000000000002
0541-FITGH,0.0,55.0,1.0,1.0,1.0,0.0,3.0,4.0,314,92028.0,33.362575,-117.299644,0,1.0,0.0,33.0,3,0.0,10.36,,0.0,2,53.0,0.0,1.0,0.0,1.0,,0.0,0.0,0.0,0,0.0,0,95.3,3275.15,0.0,0.0,341.88,3617.03,42239.0,0.0,0.0,10.36
6133-OZILE,1.0,59.0,1.0,1.0,1.0,1.0,0.0,,314,92028.0,,-117.299644,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,42239.0,,,
4210-QFJMF,0.0,38.0,1.0,1.0,0.0,0.0,1.0,,1101,92028.0,33.362575,-117.299644,0,0.0,2.0,70.0,6,0.0,31.78,1.0,1.0,3,0.0,1.0,,1.0,1.0,,1.0,1.0,1.0,2,1.0,3,20.35,1458.1,35.44,0.0,2224.6,3647.26,42239.0,0.5062857142857142,0.0,31.779999999999998
9142-XMYJH,0.0,27.0,0.0,1.0,0.0,1.0,0.0,4.0,314,92028.0,33.362575,-117.299644,0,0.0,1.0,71.0,1,0.0,3.86,0.0,,2,85.0,1.0,,1.0,0.0,0.0,0.0,,,2,0.0,1,,7365.3,0.0,0.0,274.06,7639.360000000001,42239.0,0.0,0.0,3.86
0196-JTUQI,0.0,77.0,1.0,0.0,0.0,1.0,0.0,2.0,524,96052.0,40.704293,,0,0.0,,12.0,4,0.0,6.97,1.0,0.0,2,19.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0,80.45,950.2,0.0,0.0,83.64,1033.84,1845.0,0.0,0.0,6.97
4154-AQUGT,0.0,26.0,0.0,1.0,1.0,1.0,0.0,,524,96052.0,40.704293,-122.803899,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,1845.0,,,
0581-MDMPW,1.0,,0.0,1.0,1.0,1.0,0.0,3.0,722,96073.0,40.582399,-122.195512,0,1.0,0.0,4.0,0,0.0,41.72,0.0,0.0,2,69.0,1.0,,0.0,1.0,1.0,1.0,,0.0,0,1.0,0,,333.55,0.0,0.0,166.88,500.43,4931.0,0.0,0.0,41.72
1297-VQDRP,1.0,42.0,1.0,1.0,1.0,1.0,0.0,,722,96073.0,40.582399,-122.195512,0,1.0,0.0,72.0,0,0.0,24.19,0.0,0.0,2,13.0,1.0,,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0,111.6,8012.75,0.0,0.0,1741.68,9754.43,4931.0,0.0,0.0,24.19
6631-HMANX,1.0,,0.0,1.0,,1.0,0.0,3.0,722,96073.0,,-122.195512,0,0.0,5.0,63.0,2,0.0,20.51,1.0,,2,,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,3,0.0,0,96.0,6109.75,0.0,30.0,1292.13,7431.88,4931.0,0.0,0.47619047619047616,20.51
7248-VZQLC,1.0,77.0,1.0,0.0,1.0,1.0,0.0,2.0,849,92130.0,,-117.202542,0,1.0,,23.0,4,0.0,31.17,1.0,0.0,2,,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,0,0.0,3,94.75,2293.6,0.0,0.0,716.9100000000001,,28201.0,0.0,0.0,31.170000000000005
4316-XCSLJ,1.0,80.0,1.0,0.0,,1.0,0.0,1.0,849,92130.0,,-117.202542,0,,1.0,17.0,6,0.0,36.82,0.0,0.0,4,6.0,,1.0,0.0,1.0,1.0,,1.0,0.0,0,0.0,0,85.35,1463.45,0.0,,625.94,2089.3900000000003,28201.0,0.0,,36.82
5668-MEISB,1.0,21.0,0.0,1.0,0.0,1.0,0.0,,849,92130.0,32.957195,-117.202542,0,,1.0,56.0,6,,19.16,0.0,0.0,4,48.0,1.0,0.0,1.0,,0.0,0.0,0.0,1.0,1,0.0,0,,5508.35,0.0,150.0,1072.96,,28201.0,0.0,2.6785714285714284,19.16
4785-FCIFB,0.0,55.0,1.0,1.0,1.0,1.0,0.0,,849,92130.0,32.957195,-117.202542,0,1.0,0.0,48.0,0,0.0,24.73,0.0,0.0,2,,1.0,0.0,0.0,1.0,,0.0,0.0,0.0,1,0.0,3,106.1,5082.8,0.0,0.0,1187.04,,28201.0,0.0,0.0,24.73
6583-QGCSI,1.0,,1.0,1.0,1.0,1.0,0.0,3.0,1101,92130.0,32.957195,-117.202542,1,1.0,0.0,1.0,6,0.0,34.47,0.0,0.0,2,59.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,,1,85.8,85.8,0.0,0.0,34.47,120.27,28201.0,0.0,0.0,34.47
2430-USGXP,0.0,62.0,1.0,1.0,,1.0,0.0,1.0,849,92130.0,32.957195,-117.202542,0,1.0,0.0,1.0,6,0.0,38.66,1.0,0.0,2,18.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,3,69.1,69.1,0.0,0.0,,,28201.0,0.0,0.0,
5681-LLOEI,1.0,63.0,1.0,1.0,0.0,1.0,0.0,3.0,849,92130.0,,,0,0.0,1.0,30.0,0,0.0,7.01,0.0,,2,24.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,3,0.0,1,94.1,2804.45,0.0,0.0,210.3,3014.75,28201.0,0.0,0.0,7.010000000000001
2192-OZITF,1.0,52.0,1.0,1.0,1.0,1.0,0.0,3.0,849,92130.0,32.957195,-117.202542,1,1.0,0.0,61.0,0,0.0,23.45,0.0,0.0,1,8.0,0.0,0.0,0.0,0.0,,0.0,,0.0,2,1.0,3,89.65,5308.7,0.0,0.0,1430.45,6739.15,28201.0,0.0,0.0,23.45
5766-FTRTS,0.0,54.0,1.0,1.0,1.0,0.0,2.0,4.0,849,92130.0,32.957195,,0,1.0,0.0,2.0,0,0.0,14.88,0.0,0.0,1,12.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,0,60.95,134.6,0.0,0.0,29.76,164.36,28201.0,0.0,0.0,14.88
7398-LXGYX,1.0,72.0,1.0,0.0,1.0,1.0,0.0,1.0,416,90254.0,33.86532,-118.396336,0,1.0,0.0,1.0,5,0.0,34.51,1.0,0.0,4,15.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,3,,0,,69.6,0.0,,34.51,104.11,18693.0,0.0,,34.51
7903-CMPEY,1.0,25.0,0.0,1.0,1.0,0.0,,,1101,90620.0,33.845706,-118.012204,0,1.0,0.0,49.0,0,0.0,45.64,1.0,1.0,3,0.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1,1.0,1,19.45,921.3,0.0,,,3157.66,44442.0,0.0,,
7594-LZNWR,0.0,76.0,1.0,0.0,0.0,1.0,0.0,,939,91030.0,34.110444,-118.156957,0,0.0,1.0,32.0,0,0.0,,0.0,,2,10.0,1.0,,1.0,1.0,,0.0,0.0,0.0,3,1.0,0,85.3,2661.1,0.0,0.0,1587.2,4248.3,23984.0,0.0,0.0,49.6
4629-NRXKX,1.0,64.0,1.0,1.0,0.0,1.0,0.0,1.0,939,91030.0,34.110444,-118.156957,0,0.0,1.0,11.0,4,0.0,25.67,0.0,0.0,2,18.0,1.0,,1.0,,0.0,0.0,0.0,0.0,0,0.0,0,94.0,1078.9,,0.0,282.37,1361.27,23984.0,,0.0,25.67
2325-WINES,0.0,22.0,0.0,1.0,0.0,1.0,0.0,3.0,939,91030.0,34.110444,-118.156957,0,,5.0,3.0,0,1.0,0.0,1.0,0.0,1,41.0,1.0,1.0,,0.0,1.0,1.0,1.0,,0,0.0,0,29.9,92.25,0.0,0.0,0.0,92.25,23984.0,0.0,0.0,0.0
9122-UMROB,,70.0,1.0,0.0,0.0,1.0,0.0,2.0,366,91202.0,34.167926,-118.267539,0,0.0,1.0,,0,1.0,0.0,,0.0,0,3.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0,,0,44.85,2572.95,12.07,0.0,,2560.88,21990.0,,,
5537-UXXVS,0.0,,1.0,0.0,1.0,1.0,0.0,3.0,366,91202.0,34.167926,-118.267539,0,1.0,0.0,2.0,0,0.0,15.19,0.0,0.0,4,30.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,2,72.6,,,0.0,30.38,184.68,21990.0,,0.0,15.19
0661-KBKPA,1.0,67.0,1.0,0.0,1.0,1.0,0.0,1.0,972,91342.0,34.321621,-118.399841,1,1.0,0.0,38.0,0,0.0,26.1,,0.0,1,27.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,1,57.15,2250.65,0.0,0.0,991.8,3242.4500000000003,81986.0,0.0,0.0,26.099999999999998
9640-ZSLDC,1.0,28.0,0.0,1.0,1.0,1.0,0.0,4.0,972,91342.0,34.321621,-118.399841,0,1.0,0.0,70.0,1,0.0,17.32,0.0,0.0,4,30.0,0.0,0.0,0.0,,0.0,0.0,0.0,,2,0.0,0,,7939.25,0.0,,1212.4,9151.65,81986.0,0.0,,17.32
7658-UYUQS,1.0,43.0,1.0,1.0,1.0,1.0,0.0,4.0,972,91342.0,34.321621,-118.399841,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,81986.0,,,
1544-JJMYL,1.0,65.0,1.0,0.0,,1.0,0.0,1.0,1101,91502.0,34.177267,-118.31003,0,,,35.0,0,0.0,15.98,0.0,,4,22.0,0.0,0.0,1.0,0.0,0.0,,1.0,0.0,0,0.0,0,100.5,3653.35,0.0,0.0,559.3000000000001,4212.65,11517.0,0.0,0.0,15.980000000000002
9143-CANJF,1.0,45.0,1.0,1.0,1.0,1.0,0.0,,120,91502.0,34.177267,-118.31003,0,1.0,0.0,11.0,6,0.0,48.64,0.0,0.0,2,28.0,1.0,1.0,0.0,1.0,,0.0,0.0,0.0,0,0.0,0,100.75,1129.75,0.0,0.0,,,11517.0,0.0,0.0,
7945-HLKEA,0.0,64.0,1.0,1.0,1.0,1.0,0.0,4.0,120,91502.0,34.177267,-118.31003,0,1.0,0.0,50.0,2,0.0,40.83,1.0,0.0,4,21.0,,0.0,1.0,0.0,1.0,0.0,0.0,0.0,3,0.0,1,93.5,4747.5,0.0,0.0,,6789.0,11517.0,0.0,0.0,
5804-JMYIO,,,,,,,,,120,91502.0,34.177267,-118.31003,0,1.0,0.0,,6,0.0,6.33,0.0,0.0,2,15.0,1.0,,,1.0,0.0,0.0,1.0,0.0,0,0.0,0,104.4,4133.95,0.0,0.0,259.53000000000003,4393.48,11517.0,,,
6178-KFNHS,1.0,80.0,1.0,0.0,1.0,1.0,0.0,1.0,672,91606.0,,-118.387125,0,1.0,0.0,1.0,5,0.0,15.24,1.0,0.0,1,14.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,3,45.1,45.1,0.0,0.0,15.24,60.34,45358.0,0.0,0.0,15.24
5616-PRTNT,0.0,40.0,1.0,1.0,1.0,1.0,0.0,5.0,672,91606.0,34.187599,-118.387125,0,,0.0,16.0,4,0.0,40.17,1.0,1.0,3,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,3,,2,,284.35,0.0,0.0,642.72,927.07,45358.0,0.0,0.0,40.17
9728-FTTVZ,,32.0,1.0,1.0,1.0,1.0,0.0,,672,91606.0,34.187599,-118.387125,0,1.0,0.0,72.0,1,0.0,15.03,1.0,0.0,0,22.0,0.0,0.0,,0.0,0.0,1.0,,0.0,2,0.0,0,75.1,5336.35,0.0,0.0,1082.16,6418.51,45358.0,0.0,0.0,15.030000000000001
0480-BIXDE,0.0,71.0,1.0,0.0,0.0,1.0,0.0,3.0,186,91710.0,33.990646,-117.663025,0,0.0,1.0,30.0,0,0.0,4.65,1.0,0.0,1,29.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0,50.4,1527.5,0.0,0.0,,,75319.0,0.0,0.0,
1704-NRWYE,0.0,,1.0,0.0,1.0,1.0,0.0,,186,91710.0,33.990646,-117.663025,0,1.0,0.0,,5,0.0,36.4,,0.0,2,29.0,,1.0,1.0,1.0,1.0,1.0,,0.0,1,,0,75.35,273.4,0.0,,145.6,419.0,75319.0,,,
3733-ZEECP,1.0,56.0,1.0,1.0,1.0,1.0,0.0,1.0,186,91710.0,33.990646,-117.663025,0,1.0,0.0,54.0,0,0.0,,0.0,,2,16.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,3,1.0,0,111.1,6014.85,0.0,50.0,2523.96,8588.810000000001,75319.0,0.0,0.9259259259259259,46.74
5522-JBWMO,0.0,,0.0,1.0,0.0,0.0,,4.0,1101,91710.0,33.990646,-117.663025,0,0.0,,61.0,6,0.0,42.31,,0.0,1,59.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2,,0,68.05,4158.25,0.0,0.0,,6739.16,75319.0,0.0,0.0,
6797-UCJHZ,1.0,70.0,1.0,0.0,1.0,1.0,0.0,3.0,192,91711.0,34.127621,-117.717863,0,,0.0,5.0,5,0.0,12.27,1.0,0.0,2,20.0,1.0,1.0,1.0,1.0,,0.0,1.0,0.0,0,1.0,0,78.95,,0.0,0.0,61.35,439.75,34716.0,0.0,0.0,12.27
4425-OWHWB,0.0,40.0,1.0,1.0,0.0,0.0,3.0,,192,91711.0,34.127621,-117.717863,0,0.0,,59.0,2,0.0,46.1,,0.0,4,57.0,0.0,0.0,,0.0,,0.0,0.0,,2,0.0,1,111.1,6555.2,0.0,0.0,2719.9,9275.1,34716.0,0.0,0.0,46.1
9206-GVPEQ,,46.0,1.0,1.0,1.0,1.0,0.0,,192,91711.0,34.127621,,1,1.0,0.0,2.0,5,,17.03,1.0,1.0,4,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,1.0,1,,32.7,0.0,0.0,34.06,66.76,34716.0,0.0,0.0,17.03
6979-TNDEU,0.0,78.0,1.0,0.0,,1.0,0.0,,849,92117.0,32.825086,-117.199424,0,,1.0,58.0,6,,49.38,0.0,0.0,2,19.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,3,0.0,0,108.85,6287.25,0.0,,2864.04,9151.29,51213.0,0.0,,49.38
9972-VAFJJ,0.0,40.0,1.0,1.0,1.0,1.0,0.0,,849,92117.0,32.825086,-117.199424,0,1.0,0.0,8.0,0,1.0,0.0,1.0,0.0,1,16.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0,1.0,2,25.5,215.2,0.0,0.0,0.0,215.2,51213.0,0.0,0.0,0.0
3254-YRILK,0.0,55.0,1.0,1.0,1.0,1.0,0.0,3.0,849,92117.0,32.825086,-117.199424,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,51213.0,,,
8821-KVZKQ,0.0,35.0,1.0,1.0,1.0,1.0,0.0,,849,92117.0,32.825086,-117.199424,1,,,,6,,,,,4,,,,,,,,,,3,,3,,,,,,,51213.0,,,
6734-CKRSM,,23.0,0.0,1.0,0.0,1.0,0.0,,849,92117.0,32.825086,-117.199424,0,0.0,1.0,2.0,0,1.0,0.0,,0.0,0,51.0,,1.0,1.0,1.0,,0.0,,0.0,0,1.0,0,44.6,97.1,0.0,0.0,0.0,97.1,51213.0,0.0,0.0,0.0
4009-ALQFH,0.0,30.0,1.0,1.0,1.0,1.0,0.0,2.0,849,92117.0,32.825086,-117.199424,0,1.0,0.0,5.0,6,0.0,,0.0,0.0,2,59.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,3,75.9,357.75,0.0,0.0,234.4,592.15,51213.0,0.0,0.0,46.88
2575-GFSOE,1.0,29.0,0.0,1.0,,1.0,0.0,1.0,849,92117.0,32.825086,-117.199424,0,0.0,,47.0,0,0.0,2.87,0.0,0.0,4,51.0,0.0,0.0,0.0,,0.0,,0.0,0.0,0,0.0,0,98.75,,0.0,0.0,134.89,4668.59,51213.0,0.0,0.0,2.8699999999999997
0100-DUVFC,1.0,,1.0,1.0,0.0,1.0,0.0,5.0,849,92117.0,32.825086,-117.199424,0,0.0,1.0,51.0,2,,,0.0,0.0,4,23.0,1.0,,0.0,1.0,0.0,0.0,0.0,1.0,1,0.0,0,,4947.55,0.0,130.0,2433.72,7511.27,51213.0,0.0,2.549019607843137,47.72
2455-USLMV,1.0,72.0,1.0,0.0,1.0,1.0,0.0,3.0,1091,92397.0,34.358321,-117.618263,0,1.0,0.0,1.0,5,,18.2,1.0,0.0,2,13.0,1.0,,1.0,1.0,1.0,1.0,1.0,0.0,0,0.0,0,70.55,70.55,0.0,0.0,18.2,88.75,4253.0,0.0,0.0,18.2
2075-PUEPR,0.0,72.0,1.0,0.0,0.0,1.0,0.0,3.0,1101,92567.0,33.82769,-117.102244,0,0.0,1.0,7.0,0,0.0,,0.0,0.0,2,17.0,1.0,1.0,1.0,,,1.0,1.0,0.0,0,0.0,1,74.4,527.9,32.46,0.0,62.44,557.88,7344.0,4.637142857142857,0.0,8.92
7115-IRDHS,,19.0,0.0,1.0,1.0,1.0,0.0,3.0,679,92567.0,33.82769,-117.102244,1,1.0,0.0,28.0,3,0.0,28.42,1.0,0.0,1,48.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1,1.0,1,54.3,1546.3,0.0,150.0,,2492.06,7344.0,0.0,5.357142857142857,
0096-FCPUF,,,,,,,,3.0,679,92567.0,33.82769,-117.102244,0,0.0,6.0,72.0,6,0.0,30.3,0.0,0.0,2,,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,2,0.0,1,112.9,8061.5,0.0,20.0,2181.6,10263.1,7344.0,0.0,0.2777777777777778,30.299999999999997
4450-YOOHP,1.0,68.0,1.0,0.0,1.0,1.0,0.0,1.0,448,92606.0,,-117.824172,0,1.0,0.0,2.0,0,0.0,,0.0,0.0,2,28.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0,88.55,179.25,0.0,,,222.39,17621.0,0.0,,
7225-CBZPL,0.0,25.0,0.0,1.0,1.0,1.0,0.0,,448,92606.0,33.703976,-117.824172,0,1.0,0.0,,0,0.0,37.7,1.0,,2,,1.0,1.0,,1.0,,,1.0,0.0,0,0.0,0,79.95,174.45,0.0,0.0,75.4,249.85,17621.0,,,
9397-TZSHA,1.0,27.0,0.0,1.0,0.0,1.0,0.0,3.0,448,92606.0,33.703976,-117.824172,0,0.0,1.0,64.0,2,0.0,40.28,0.0,0.0,1,52.0,,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1,1.0,0,,3756.45,,0.0,2577.92,6334.37,17621.0,,0.0,40.28
6077-BDPXA,,75.0,1.0,0.0,0.0,1.0,0.0,,605,92655.0,33.744439,-117.98588,0,0.0,1.0,7.0,0,0.0,16.05,1.0,0.0,2,22.0,1.0,1.0,,1.0,1.0,1.0,,0.0,0,0.0,1,70.1,,20.23,0.0,,559.67,8660.0,2.89,0.0,
4821-WQOYN,0.0,74.0,1.0,0.0,0.0,1.0,0.0,2.0,660,92661.0,33.601309,-117.902304,0,,1.0,57.0,0,0.0,49.91,0.0,0.0,2,21.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0,0.0,0,95.25,5427.05,12.59,0.0,2844.87,8259.33,4242.0,0.22087719298245614,0.0,49.91
4751-ERMAN,0.0,31.0,1.0,1.0,1.0,1.0,0.0,,660,92661.0,33.601309,,0,1.0,0.0,32.0,3,,1.49,0.0,0.0,2,21.0,1.0,,1.0,1.0,1.0,,1.0,0.0,0,0.0,0,80.35,2596.15,,0.0,47.68,2643.83,4242.0,,0.0,1.49
0093-EXYQL,,,,,,,,4.0,660,92661.0,33.601309,-117.902304,0,1.0,0.0,47.0,2,0.0,36.78,1.0,0.0,1,25.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,1,0.0,0,86.95,4138.9,0.0,,1728.66,5867.56,4242.0,0.0,,36.78
0269-XFESX,,26.0,0.0,1.0,,1.0,0.0,5.0,1101,92706.0,33.765893,,0,1.0,0.0,22.0,4,0.0,28.42,0.0,0.0,2,73.0,1.0,0.0,1.0,1.0,,0.0,0.0,0.0,3,0.0,3,100.65,,5.01,0.0,625.24,,37879.0,0.22772727272727272,0.0,28.42
1755-RMCXH,0.0,79.0,1.0,0.0,0.0,1.0,0.0,,683,93022.0,34.404544,-119.302118,0,0.0,4.0,67.0,1,0.0,7.2,0.0,,2,23.0,1.0,1.0,1.0,1.0,,,1.0,0.0,2,0.0,1,94.65,6079.0,,0.0,482.4,6561.4,6503.0,,0.0,7.199999999999999
8929-KSWIH,1.0,52.0,1.0,1.0,1.0,1.0,0.0,,683,93022.0,34.404544,,0,1.0,0.0,41.0,2,0.0,15.48,1.0,1.0,3,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0,,3,20.45,775.6,,0.0,634.6800000000001,1410.2800000000002,6503.0,,0.0,15.480000000000002
